GICS.Sector,total_area,coastal_risk_reduction_service_adj_sum,nitrogen_retention_service_adj_sum,sediment_retention_service_adj_sum,endemic_biodiversity_adj_sum,redlist_species_adj_sum,species_richness_adj_sum,kba_within_1km_adj_sum
Financials,135335.8993,254431.7182,3316757.845,1474926.818,2.08E-05,11.66339595,0.048684377,0
Financials,9061201.787,1385253.544,18554955450,2765317156,0.000531519,1589.036947,3.702994834,5.298799086
Financials,946720.8968,129007.9255,77652119.49,14641804.41,8.09E-05,78.27511722,0.277456151,1.285396668
Financials,289371.7062,287566.1666,131558036.9,28991574.78,1.86E-05,35.69707904,0.108079457,0.266339762
Financials,90262.70392,60354.63743,18416516.95,3682275.257,1.12E-05,10.76318376,0.033183101,0.109593292
Financials,193238.0707,821.8691467,36592376.53,18441733.59,2.17E-05,27.10380072,0.080015733,0.39121999
Financials,1216570.423,0,1126232.351,2351394.501,3.73E-05,105.3394744,0.201493067,0.11256759
Financials,278872.9887,105157.2496,37896734.9,11757300.89,0.000249668,24.98123507,0.110002206,0
Financials,453822.6485,167974.1607,203513783.9,333678405.1,2.78E-05,39.63005814,0.169165061,0.141459533
Financials,2331052.375,13815.4581,917456120.6,210765740.4,7.71E-05,149.9874159,0.751802039,1.990193874
Financials,290499.3206,2439.822377,64383185.14,7478353.462,6.91E-05,22.50861046,0.119549995,0
Financials,83150.95625,2386.640079,8961200.14,4991089.955,1.38E-05,8.22595874,0.028595219,0.062440114
Financials,2089524.472,375370.4572,589436243.7,165052412.1,6.80E-05,258.6963544,0.615098285,3.123750625
Financials,598081.0295,104167.9382,92116097.86,38912062.21,0.000426591,53.82780945,0.215743783,0.410773593
Financials,4085750.539,48731.8064,663941933.8,491723282,0.000395304,654.5645255,2.426711196,2.60312552
Financials,3981839.433,334250.3622,618417615,389158312.9,7.52E-05,420.3179858,0.886952796,3.025253983
Financials,2501881.736,3542.680246,1006661350,33897771.48,4.07E-05,57.88605631,0.567465278,1.294738925
Financials,235806.9307,1424.152874,83933738.39,4140509.005,1.09E-05,16.36420038,0.081268075,0.268751344
Financials,1004141.45,78810.67885,43433223.34,7988137.56,1.21E-05,105.3987286,0.232293438,0.434441101
Financials,94607.21923,15.96339223,95857086.04,44869063.79,9.22E-06,8.694065123,0.03929274,0
Financials,3425237.479,63162.64316,463047760.4,2598401588,0.000235302,333.5708364,1.224700069,4.507401379
Financials,3003267.016,339680.4509,404287159.3,56983210.06,0.000188432,239.367718,1.202648323,0
Financials,25680491.49,254898.1598,36188933241,30339621852,0.000336031,1903.622808,10.05997912,0.251052825
Financials,244983.2811,2525.818166,74198619.8,6000130.036,1.40E-05,19.72731735,0.098330306,0
Financials,122837.1675,117232.6926,41671556.63,2258606.134,1.05E-05,10.23201808,0.044645583,0
Financials,128573.0909,14799.54156,33533149.36,5159671.567,1.07E-05,11.74791705,0.043098037,0.047153178
Financials,5619.610292,13219.40052,50776.10977,123282.5813,1.47E-07,0.874161601,0.002330313,0
Financials,248790.805,97112.61535,64456442.96,8055680.842,1.83E-05,20.52028705,0.099161366,0.047153178
Financials,15483.00657,0,7531681.718,846250.6202,3.76E-07,4.69205515,0.009047881,0.172033406
Financials,135769.9841,53500.5742,40204584.33,3749861.565,1.59E-05,11.18364451,0.050086908,0
Financials,5619.610292,0,11556919.88,338155.5536,1.37E-07,1.685883088,0.003298201,0.062440114
Financials,1529842.302,114004.8486,462170255.4,26523500.87,2.12E-05,52.32966079,0.340380704,1.15457176
Financials,4378632763,353987.9953,8.17E+11,4.68E+11,0.046704213,271760.4523,1596.048119,83.68972437
Financials,5689443.615,148310.1336,5592318031,2991457384,0.001138459,455.6199145,2.920484778,5.501740965
Financials,3885556.753,109584.5214,4205337093,2422125549,0.000865695,320.5806802,2.016857511,3.771014268
Financials,800909.6342,0,1508191.622,695566.5801,1.78E-05,68.54662912,0.130467396,0
Financials,2056628.566,3964.699998,7416930.509,1927870.929,4.20E-05,180.644502,0.32783727,0.619121745
Financials,1570871.95,35222.33078,1432740280,834402382.4,0.000229924,126.8803847,0.796288478,0.984966413
Financials,717968.4665,13832.94509,65660722.89,20587240.96,0.00011736,115.4137767,0.425284374,0.784998833
Financials,481512.8295,0,1084417.408,1287940.511,9.61E-06,41.29060855,0.076611495,0.084425693
Financials,274093.3126,0,700568.9287,754496.6452,7.69E-06,22.99896798,0.043306884,0
Financials,384713.4712,0,871180.3216,244996.2287,1.25E-05,31.38959649,0.061311449,0.056283795
Financials,583377.7293,9471.642817,273725.4237,246378.2615,1.19E-05,44.98917516,0.083216644,0.11256759
Financials,410862.9346,10672.44593,504196.7272,400581.2622,1.26E-05,33.87581137,0.064471739,0.056283795
Financials,451387.267,0,395436.7513,219821.6613,9.91E-06,38.20966359,0.069223433,0.168851385
Financials,58893.99578,0,22125482.71,13915987.09,6.69E-07,4.053731349,0.023182401,0
Financials,4781145.276,544856.5816,8372155417,1292660495,0.000147518,927.144514,2.141184109,2.813827671
Financials,5762139.716,431265.7874,11874258680,1161087063,0.000141589,1017.124745,2.287759595,2.107668016
Financials,131208.4264,24250.64573,82133444.9,9139311.759,4.14E-06,19.68373796,0.052992507,0.172033406
Financials,2088111.257,155287.9059,819784026.8,225489742.4,8.60E-05,58.60374327,0.381913461,1.097534003
Financials,22478.44117,0,110082682.9,16162797.81,6.69E-07,5.120089377,0.01253951,0
Financials,283403.1566,291356.0913,64662203.99,22853583.24,1.31E-05,26.78479625,0.099021251,0.047153178
Financials,30966.01315,0,0,0,6.55E-07,6.891453721,0.013767958,0
Financials,777658.5235,324969.4001,279003421.1,18938735.22,0.000337993,54.31701393,0.292018508,0.188612711
Financials,88886.87962,244064.5601,17636179.15,475658.6463,1.42E-06,9.486392335,0.035585636,0.094306355
Financials,143924.2006,10310.1411,25638783.53,2805907.755,6.62E-05,12.37276078,0.052353209,0
Financials,3619739.411,162198.1025,434522059.7,226760982,0.000103258,312.5116235,1.054710965,3.965033252
Financials,7078435.874,25317.77094,4301924253,710147233.5,0.000102057,483.5473115,2.695341637,0.168851385
Financials,100242.4133,6643.837053,64942629.89,21477123,1.88E-06,8.124119653,0.032671628,0.094306355
Financials,1432161.451,90272.44868,553018601.5,234429733.2,1.94E-05,108.2891283,0.557420421,0
Financials,7572716.936,628146.7281,16244236671,3152159277,0.000205545,1367.449829,3.155407647,2.448345084
Financials,3310876.385,37280.84964,643997942.1,360613577.8,0.000273661,244.574084,1.393128697,0
Financials,559009.1148,232359.1403,43377057.74,7047476.433,2.74E-05,41.58553088,0.217670277,0
Financials,172154.1489,16486.05179,44554860.88,6477976.886,5.02E-06,12.83792358,0.063403804,0
Financials,555334.4665,16542.66463,149233542.8,59814213.66,0.000218353,44.63784993,0.225328474,0
Financials,5619.610292,0,0,0,1.03E-06,0.499520915,0.001146892,0.031220057
Financials,885380.3295,11039.1514,66653092.09,3074452.853,1.87E-05,98.59511334,0.196293251,0.056283795
Financials,2048746.437,150900.2668,652795750.2,492784266.6,4.31E-05,112.6193418,0.594208718,6.448070791
Financials,2609442.977,151356.9417,4990331233,622797073.5,0.000116991,454.3446516,1.023000685,1.519662466
Financials,62048.33937,0,54242766.16,9785201.662,4.84E-06,11.57124962,0.025550963,0.172033406
Financials,3099843.744,45442.70322,5345776088,199737278.3,5.38E-05,570.9497536,1.12431547,0.323631822
Financials,11822999.65,66984.7765,7926750613,7149585916,8.60E-05,818.7815842,3.815105228,18.96828958
Financials,62048.33938,14094.91882,24495167.52,5662126.061,2.07E-06,12.48298238,0.024431628,0.047153178
Financials,1814020.274,64476.61324,1789104995,298810705.6,4.74E-05,343.2235026,0.733908528,0.287575294
Financials,25346.40286,18416.42504,78764510.68,850260.5908,8.81E-07,3.648444878,0.006692948,0.078373235
Financials,19726.79257,29402.37186,5046067.807,8523118.655,1.10E-06,4.446171795,0.006998006,0.109593292
Financials,70535.91136,12448.89717,43011343.16,11702502.04,2.66E-06,14.3621122,0.033253096,0.109593292
Financials,2462468.008,55514.51057,207019070.9,14232826.32,1.70E-05,179.5452508,0.743029605,0.702389852
Financials,2089376.961,28918.62217,238212429.3,33710037.2,2.34E-05,142.771539,0.76893932,0.070729766
Financials,102994.0619,4002.344337,14766936.38,1156775.91,2.06E-06,5.944956014,0.029809854,0.047153178
Financials,8965740.863,0,45661242065,1.07E+11,0.000279635,1286.200805,4.113846715,1.172829078
Financials,442877.0637,72582.08199,76192603.53,11991704.32,0.000184458,33.95748771,0.164783657,0.056283795
Financials,723282.9998,13098.18789,1282857543,124785188,1.84E-05,133.7535807,0.307293808,0.11256759
Financials,2533324.845,31959.57818,4072572804,360983498.2,4.98E-05,402.959437,0.92107622,0.140709488
Financials,25346.40286,0,27505066.15,5928770.464,5.15E-07,2.107676952,0.005602765,0.023576589
Financials,45073.19543,0,135771667.8,4183815.055,6.90E-07,6.345001104,0.013379913,0.124880229
Financials,440205.0006,73767.57148,107158779.6,6353103.28,1.21E-05,35.59875746,0.161335959,0.109593292
Financials,694819.6435,121334.3521,25215654.5,242804213.5,0.000525349,137.5235944,0.294773913,0.508093235
Financials,19726.79256,0,42806177.87,945752.4287,3.21E-07,2.821436454,0.00569065,0
Financials,4064226.532,22046.00797,695294046.2,489625276.6,0.000349645,657.0341697,2.448109228,3.489595292
Financials,2117128.682,40950.37057,1843663068,291087882.2,5.54E-05,427.0592233,0.924974106,0.168851385
Financials,38077.76082,16385.79172,91507610.55,87023360.57,1.65E-06,8.866939187,0.02209716,0.109593292
Financials,937679.2561,48245.87647,970221556,328947330.1,2.49E-05,178.7696501,0.414940097,0.140709488
Financials,23970.57855,0,23552246.89,27392361.09,8.13E-07,5.573970956,0.012381703,0.031220057
Financials,23970.57856,0,22764457.38,964013.3132,5.95E-07,4.447464163,0.009997329,0
Financials,42321.54682,0,98424183.15,2258485.448,8.52E-07,6.681535186,0.016648597,0
Financials,23970.57855,0,11215851.57,1563729.037,5.61E-07,4.638661608,0.010443932,0
Financials,23970.57855,0,4348852.135,1662891.073,6.32E-07,4.139140694,0.010940448,0
Financials,582555.9737,9223.325308,27751400.24,175637891,0.000625543,121.9500846,0.249392668,0.56283795
Financials,11239.22058,0,9415841.555,244362.4042,2.83E-07,3.371766175,0.005312974,0
Financials,446321.7254,0,1102087001,142727953.2,9.31E-06,73.59282479,0.193610622,0
Financials,11239.22058,0,4032517.456,60204198.8,1.30E-05,3.87128709,0.011685068,0
Financials,688744.8218,108976.354,208897461.1,43141201.79,1.82E-05,55.78158414,0.260809053,0.691837575
Financials,896333.1681,26053.61454,44875435.52,3744921.539,2.34E-05,105.4119984,0.248353045,0.45027036
Financials,1282825.159,1944.303834,997758814.6,146264107.2,1.77E-05,231.4018815,0.403690511,0
Financials,2662792.143,33604.37385,1058999151,245743429.6,7.06E-05,221.5771112,1.098037284,0
Financials,13985522.25,161082.8725,3485032243,1657152664,0.000540803,1167.452605,5.930979885,0
Financials,375690.5256,82105.91426,44878887.75,6749553.187,2.20E-06,39.19551586,0.092515545,0.497423538
Financials,188819.5569,32137.29224,1040669.398,142216.6002,1.23E-06,15.22472053,0.030463512,0.175007704
Financials,16858.83088,0,1465483.845,10923115.76,4.53E-06,3.933727205,0.007448428,0
Financials,129832.6021,98498.17173,16515687.32,11590586.99,2.71E-06,10.35172884,0.046269431,0
Financials,116793.8376,0,6791416.867,390435.1274,9.76E-07,6.967708839,0.020148466,0
Financials,86668.27515,0,1885.312857,10719.7066,4.18E-07,6.803305959,0.013189766,0
Financials,81775.13194,50170.37409,14659845.94,595415.2373,8.65E-07,5.404522285,0.02604094,0
Financials,7472295.593,60483.65796,2472683397,359015774.7,0.000563162,679.7134158,3.285997165,0
Financials,15129029.06,134978.969,6349427634,1359262594,0.000722665,1219.200427,6.333188997,0.056283795
Financials,1088325.764,86947.55186,327768347.4,14733024.62,0.00017932,187.6496552,0.370194007,1.863521556
Financials,22594.75425,0,46890121.33,5873751.985,4.09E-07,3.688065324,0.008233364,0
Financials,46449.01972,0,5838048.653,17757282.85,5.54E-06,6.928489433,0.02750737,0
Financials,968931.6512,4992.636659,347513614.6,18598351.47,0.000324023,167.5732373,0.332566505,1.47744962
Financials,6032054.646,36046.09606,2997922669,388582598,7.19E-05,466.2232991,2.397707906,0.103436973
Financials,69043.77397,0,7967594.715,15994027.31,6.26E-06,10.5349506,0.039430414,0
Financials,39453.58513,2451.931347,8048007.267,6120620.171,5.84E-07,2.925860276,0.013940519,0
Financials,107121.5348,105422.7056,20337028.55,997192.984,9.00E-07,8.108611242,0.035430605,0
Financials,4195930.612,1237253.919,932492913.1,301234616.2,3.24E-05,501.0512496,1.231482786,8.780272026
Financials,21102.61687,62517.62888,166922.8383,26421.97366,2.44E-07,1.251387022,0.006942332,0
Financials,295217.6589,0,118421585.5,8569817.047,2.06E-06,22.57015348,0.11553411,0
Financials,6286837.897,184355.8311,932620961.8,320753022.3,5.92E-05,535.8084327,2.460067782,0.731897059
Financials,564956.4774,3176.26934,96317194,9099582.392,1.38E-05,38.5337613,0.199684118,0.062440114
Financials,5619.610292,0,3843316.416,3193132.501,9.09E-08,1.748323202,0.002421588,0
Financials,45073.19542,0,6126660.94,911655.4442,6.51E-07,3.64715251,0.017945582,0
Financials,107237.8479,11991.92946,63371479.33,12608333.75,3.41E-05,8.497467971,0.038955593,0
Financials,57804.55339,0,5436900.951,3935086.545,1.08E-06,4.29201006,0.02329269,0
Financials,536629.7612,80597.50418,163031526.5,14209361.04,3.02E-05,43.39577872,0.228505144,0
Financials,269027.7711,0,634.1594659,3028.802891,1.32E-06,26.13825556,0.053059396,0.056283795
Financials,795844.0926,0,3445279171,386119785.6,2.78E-05,111.3812368,0.360469028,0
Financials,889240.1155,1701.080198,323979633.5,13610586.48,0.000231446,159.0281269,0.29857524,1.435236773
Financials,16987304.81,241588.9908,5400770885,933639392.9,0.000358552,1153.765733,6.607910631,0.056283795
Financials,902220.4653,14899.56979,1826444783,66575246.24,1.76E-05,165.5851712,0.330749226,0.056283795
Financials,5619.610291,0,6592764.449,199690.6194,1.77E-07,1.123922058,0.002831038,0
Financials,801463.7029,0.001670358,695415890.1,21096597.15,1.40E-05,143.2563383,0.309013543,0
Financials,5619.610294,0,15707233.37,736328.2333,1.29E-07,1.123922059,0.002276156,0
Financials,5619.610291,0,18193790.53,593198.3822,1.29E-07,1.123922058,0.002270166,0
Financials,25346.40286,0,50734779.51,5024240.254,5.76E-07,5.069280571,0.009081967,0
Financials,15483.00657,0,11027080.34,1221126.534,2.99E-07,2.472200171,0.005546568,0
Financials,5619.610293,0,12860859.29,796907.2574,1.25E-07,1.123922059,0.002259229,0
Financials,5619.610291,0,658482.7062,0,1.25E-07,1.123922058,0,0
Financials,5619.610293,0,1368897.605,4683476.129,1.25E-07,1.123922059,0.002259229,0
Financials,25346.40286,0,9590870.037,875831.9055,2.68E-07,2.628946641,0.011712798,0
Financials,2372223.784,81072.64421,762478555.3,81879642.64,5.70E-05,127.8802863,0.666832049,6.567712409
Financials,114233.2825,0.139010084,17743590.72,515496.103,1.08E-05,10.07117303,0.035695726,0.109916384
Financials,111900.1349,1.190611455,10715709.48,1563005.981,4.78E-05,8.868617409,0.026955086,0
Financials,72128.77806,0,6267704.263,1010489.748,3.52E-06,6.082667063,0.027646221,0
Financials,746736.8997,7567.175622,58679583.48,27318946.35,6.83E-06,68.79404992,0.295785513,0
Financials,2093487.36,211.950639,329373188.3,654053965.6,3.63E-05,117.2811175,0.668779864,1.406110257
Financials,56428.72909,54753.65042,20330624.64,887138.1243,6.75E-07,5.203207373,0.02186295,0
Financials,59180.37769,0,3726676.831,1007510.074,2.58E-06,4.289425325,0.019612902,0
Financials,267578.0353,3792.262508,29013251.17,3001769.298,1.63E-06,17.10632815,0.080215473,0.125526413
Financials,197288.4338,147758.2182,7031415.394,1655700.209,3.19E-06,15.93806778,0.070622307,0
Financials,25286.44892,0,0,0,2.20E-06,8.428996046,0.01023134,0
Financials,19726.79256,0,254107.8347,50066.54506,2.30E-06,3.788612043,0.009976475,0
Financials,79845.2389,8482.296803,11806194.28,2044006.766,9.53E-07,5.487211083,0.028164553,0.172033406
Financials,29590.18885,0,0,0,3.03E-06,6.037748527,0.010535842,0.15674647
Financials,1604726.95,48069.82524,98970249.55,3668493.827,3.73E-05,31.8030382,0.260030979,2.195068006
Financials,5619.610292,0,15183961.23,111359.6337,1.33E-07,0.874161601,0.001971824,0
Financials,2581149.689,142550.0315,209722690.9,134772861.4,7.69E-05,174.865795,0.682659335,3.011183034
Financials,3657912.46,219457.0243,247775905.1,180430784.9,8.36E-05,224.1248732,0.928863957,4.573058347
Financials,31183.05555,0,3765003.364,3104288.794,2.44E-06,2.425348765,0.009303435,0
Financials,14047.22835,0,0,0,1.07E-06,1.092562205,0.004138025,0
Financials,19312614.75,166450.2181,6151131959,241439295.9,6.07E-05,1057.107295,6.210665531,22.83714984
Financials,2082491.647,59911.14336,543899096.2,696776598.6,6.43E-05,103.347602,0.566968118,1.604088159
Financials,11239.22058,0,13602175.3,11752646.91,4.52E-07,1.99808366,0.003424181,0
Financials,5619.610293,0,407495.4568,985585.236,2.23E-07,0.936601716,0.001697115,0
Financials,67667.94967,0,10798031.37,1090698.164,5.84E-07,1.930695549,0.016309867,0
Financials,36031.5547,40022.28218,3244559.051,3218568.264,4.53E-07,2.872732619,0.012704143,0
Financials,40829.40943,82674.04905,6693193.051,734213.4766,6.26E-07,3.676434016,0.014507389,0
Financials,60269.82008,122.3199016,22011614.55,883564.1758,5.94E-07,4.949518046,0.024384824,0
Financials,16858.83088,2474.161482,1580710.707,135675.625,1.56E-07,1.623442973,0.00700882,0
Financials,50632.85179,0,11365432.28,1199503.16,3.46E-07,1.893619896,0.014320029,0
Financials,15483.00657,0,18064617.38,2656900.957,1.67E-07,1.376267251,0.006218603,0
Financials,15483.00657,7340.61009,724453.4169,100202.8349,1.39E-07,0.733994436,0.004477135,0
Financials,5619.610292,0,229184.5197,40529.84311,3.94E-08,0.374640686,0.002154688,0
Financials,30966.01315,0,9901554.65,102036.3823,1.31E-07,2.609782601,0.00966433,0.047153178
Financials,45073.19542,0,3584164.254,1032057.036,4.80E-07,2.00325313,0.01240867,0
Financials,8297094.818,27542.63995,2795842294,91933879.66,2.65E-05,450.9930944,2.666406717,9.381785809
